ID рейса;ID автомобиля;ID водителя;Дата начала рейса;Дата окончания рейса;Расстояние; Стоимость  
2914;1995;2454;08.02.2023;16.04.2023;1965; 6 545 р. 
2915;2334;599;07.10.2022;08.01.2023;2670; 5 317 р. 
2916;650;239;12.10.2022;24.11.2022;803; 3 214 р. 
2917;1087;30;16.06.2023;08.08.2023;2347; 7 670 р. 
2918;1408;529;06.06.2023;28.06.2023;1443; 7 001 р. 
2919;1709;1312;11.05.2023;21.05.2023;2401; 6 524 р. 
2920;1672;567;19.06.2023;16.08.2023;165; 8 449 р. 
2921;1526;1984;03.07.2023;10.08.2023;2059; 2 192 р. 
2922;2123;2679;22.12.2022;02.01.2023;419; 1 189 р. 
2923;2649;2011;12.04.2023;26.05.2023;2722; 7 858 р. 
2924;876;1254;05.12.2022;01.02.2023;146; 517 р. 
2925;2990;2818;07.06.2023;12.09.2023;2907; 6 743 р. 
2926;651;1472;23.03.2023;17.04.2023;142; 6 962 р. 
2927;2876;815;14.02.2023;09.04.2023;737; 6 109 р. 
2928;2796;1231;19.08.2022;22.11.2022;1406; 418 р. 
2929;1793;120;30.07.2023;18.08.2023;1125; 4 260 р. 
2930;2326;29;16.06.2023;10.09.2023;1621; 864 р. 
2931;809;1210;20.01.2023;21.04.2023;1884; 3 968 р. 
2932;1330;434;09.05.2023;27.05.2023;954; 5 483 р. 
2933;232;2026;01.07.2023;13.07.2023;1083; 6 760 р. 
2934;2203;799;17.09.2022;20.11.2022;1972; 3 438 р. 
2935;851;838;05.12.2022;13.03.2023;1651; 5 562 р. 
2936;1568;2489;17.01.2023;14.03.2023;2430; 8 902 р. 
2937;2709;762;12.06.2023;12.07.2023;771; 5 000 р. 
2938;2592;442;19.10.2022;24.12.2022;638; 9 825 р. 
2939;2657;1799;16.04.2023;28.05.2023;335; 462 р. 
2940;504;1601;13.11.2022;05.01.2023;2893; 5 193 р. 
2941;40;2242;11.10.2022;12.01.2023;248; 7 203 р. 
2942;2966;2652;11.03.2023;14.05.2023;1408; 199 р. 
2943;610;699;10.08.2023;19.10.2023;2077; 2 325 р. 
2944;1186;554;17.09.2022;05.11.2022;245; 762 р. 
2945;1424;2663;22.05.2023;16.06.2023;987; 5 037 р. 
2946;2981;1119;07.04.2023;11.05.2023;509; 5 109 р. 
2947;1023;1754;28.11.2022;07.02.2023;1167; 7 644 р. 
2948;580;1123;20.07.2023;27.08.2023;1106; 5 016 р. 
2949;2636;1851;28.03.2023;04.07.2023;794; 5 320 р. 
2950;2683;1146;24.11.2022;24.12.2022;2517; 2 380 р. 
2951;2017;114;14.05.2023;12.07.2023;1174; 3 773 р. 
2952;1694;1483;02.02.2023;22.02.2023;1354; 7 913 р. 
2953;767;45;08.01.2023;22.02.2023;843; 2 215 р. 
2954;826;1851;26.10.2022;11.11.2022;214; 8 768 р. 
2955;1319;895;22.04.2023;04.06.2023;1011; 3 528 р. 
2956;2116;1663;30.04.2023;20.05.2023;876; 789 р. 
2957;2456;2755;13.10.2022;30.11.2022;2202; 7 102 р. 
2958;2510;753;14.11.2022;30.01.2023;734; 3 345 р. 
2959;2535;513;22.11.2022;25.01.2023;2553; 3 698 р. 
2960;1349;2329;02.10.2022;29.10.2022;1664; 2 186 р. 
2961;261;2914;23.09.2022;05.11.2022;1063; 2 142 р. 
2962;1263;2297;08.04.2023;20.05.2023;2466; 8 394 р. 
2963;717;2331;27.02.2023;11.04.2023;1141; 9 968 р. 
2964;2048;75;05.10.2022;19.11.2022;114; 8 839 р. 
2965;1401;991;23.07.2023;27.10.2023;287; 3 627 р. 
2966;643;423;01.06.2023;18.06.2023;1192; 1 250 р. 
2967;2189;1639;05.08.2023;10.09.2023;796; 9 705 р. 
2968;1843;2529;24.04.2023;09.06.2023;2324; 5 793 р. 
2969;2678;2657;22.01.2023;15.03.2023;1913; 4 511 р. 
2970;2574;366;29.11.2022;02.01.2023;803; 5 006 р. 
2971;2476;98;27.07.2023;02.10.2023;2315; 795 р. 
2972;1745;853;17.07.2023;05.10.2023;585; 1 224 р. 
2973;1203;827;30.01.2023;23.04.2023;2734; 1 031 р. 
2974;2999;2906;12.01.2023;19.03.2023;1425; 1 142 р. 
2975;303;11;13.07.2023;19.08.2023;939; 1 913 р. 
2976;2315;1858;11.07.2023;01.08.2023;559; 8 448 р. 
2977;2602;1834;25.04.2023;29.05.2023;2769; 7 910 р. 
2978;2130;904;20.03.2023;24.04.2023;1011; 259 р. 
2979;2277;1480;22.11.2022;19.01.2023;293; 8 011 р. 
2980;2899;2482;09.07.2023;30.09.2023;2409; 2 599 р. 
2981;2491;864;18.03.2023;03.04.2023;363; 951 р. 
2982;72;2045;17.03.2023;20.05.2023;2906; 9 250 р. 
2983;2329;2058;28.09.2022;24.12.2022;936; 7 712 р. 
2984;2672;993;01.01.2023;08.03.2023;2543; 8 492 р. 
2985;2318;2033;17.09.2022;10.12.2022;475; 4 090 р. 
2986;1858;1573;25.11.2022;05.02.2023;2908; 4 717 р. 
2987;2303;1455;28.08.2022;12.11.2022;542; 8 407 р. 
2988;797;537;28.08.2022;06.11.2022;431; 8 077 р. 
2989;773;959;10.09.2022;30.11.2022;9; 4 495 р. 
2990;2624;1393;26.01.2023;02.05.2023;1049; 9 677 р. 
2991;1427;639;20.02.2023;01.04.2023;472; 673 р. 
2992;1959;1700;16.07.2023;26.09.2023;1308; 6 931 р. 
2993;2227;2043;28.02.2023;20.03.2023;29; 4 120 р. 
2994;1809;1732;09.12.2022;21.02.2023;827; 6 777 р. 
2995;1916;893;11.04.2023;18.07.2023;1960; 3 172 р. 
2996;509;439;14.07.2023;23.09.2023;2701; 4 212 р. 
2997;2658;2857;19.10.2022;11.01.2023;2179; 3 218 р. 
2998;1839;523;19.04.2023;20.05.2023;2908; 1 295 р. 
2999;695;402;19.02.2023;03.04.2023;2015; 8 782 р. 
3000;476;2368;15.01.2023;04.04.2023;1308; 8 307 р. 
